id,frame_index,modality,path,split
rffnet_train_ir_14180,14180,ir,raw\rffnet\data\FLAME2\images\img_ir_(14180).png,train
rffnet_train_rgb_14196,14196,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(14196).png,train
rffnet_train_ir_14196,14196,ir,raw\rffnet\data\FLAME2\images\img_ir_(14196).png,train
rffnet_train_rgb_14268,14268,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(14268).png,train
rffnet_train_ir_14268,14268,ir,raw\rffnet\data\FLAME2\images\img_ir_(14268).png,train
rffnet_train_rgb_14439,14439,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(14439).png,train
rffnet_train_ir_14439,14439,ir,raw\rffnet\data\FLAME2\images\img_ir_(14439).png,train
rffnet_train_rgb_14462,14462,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(14462).png,train
rffnet_train_ir_14462,14462,ir,raw\rffnet\data\FLAME2\images\img_ir_(14462).png,train
rffnet_train_rgb_14464,14464,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(14464).png,train
rffnet_train_ir_14464,14464,ir,raw\rffnet\data\FLAME2\images\img_ir_(14464).png,train
rffnet_train_rgb_14537,14537,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(14537).png,train
rffnet_train_ir_14537,14537,ir,raw\rffnet\data\FLAME2\images\img_ir_(14537).png,train
rffnet_train_rgb_14671,14671,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(14671).png,train
rffnet_train_ir_14671,14671,ir,raw\rffnet\data\FLAME2\images\img_ir_(14671).png,train
rffnet_train_rgb_14866,14866,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(14866).png,train
rffnet_train_ir_14866,14866,ir,raw\rffnet\data\FLAME2\images\img_ir_(14866).png,train
rffnet_train_rgb_14873,14873,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(14873).png,train
rffnet_train_ir_14873,14873,ir,raw\rffnet\data\FLAME2\images\img_ir_(14873).png,train
rffnet_train_rgb_14946,14946,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(14946).png,train
rffnet_train_ir_14946,14946,ir,raw\rffnet\data\FLAME2\images\img_ir_(14946).png,train
rffnet_train_rgb_14987,14987,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(14987).png,train
rffnet_train_ir_14987,14987,ir,raw\rffnet\data\FLAME2\images\img_ir_(14987).png,train
rffnet_train_rgb_14990,14990,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(14990).png,train
rffnet_train_ir_14990,14990,ir,raw\rffnet\data\FLAME2\images\img_ir_(14990).png,train
rffnet_train_rgb_15114,15114,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(15114).png,train
rffnet_train_ir_15114,15114,ir,raw\rffnet\data\FLAME2\images\img_ir_(15114).png,train
rffnet_train_rgb_15125,15125,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(15125).png,train
rffnet_train_ir_15125,15125,ir,raw\rffnet\data\FLAME2\images\img_ir_(15125).png,train
rffnet_train_rgb_15169,15169,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(15169).png,train
rffnet_train_ir_15169,15169,ir,raw\rffnet\data\FLAME2\images\img_ir_(15169).png,train
rffnet_train_rgb_15178,15178,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(15178).png,train
rffnet_train_ir_15178,15178,ir,raw\rffnet\data\FLAME2\images\img_ir_(15178).png,train
rffnet_train_rgb_15179,15179,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(15179).png,train
rffnet_train_ir_15179,15179,ir,raw\rffnet\data\FLAME2\images\img_ir_(15179).png,train
rffnet_train_rgb_15405,15405,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(15405).png,train
rffnet_train_ir_15405,15405,ir,raw\rffnet\data\FLAME2\images\img_ir_(15405).png,train
rffnet_train_rgb_15461,15461,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(15461).png,train
rffnet_train_ir_15461,15461,ir,raw\rffnet\data\FLAME2\images\img_ir_(15461).png,train
rffnet_train_rgb_15702,15702,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(15702).png,train
rffnet_train_ir_15702,15702,ir,raw\rffnet\data\FLAME2\images\img_ir_(15702).png,train
rffnet_train_rgb_15726,15726,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(15726).png,train
rffnet_train_ir_15726,15726,ir,raw\rffnet\data\FLAME2\images\img_ir_(15726).png,train
rffnet_train_rgb_15768,15768,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(15768).png,train
rffnet_train_ir_15768,15768,ir,raw\rffnet\data\FLAME2\images\img_ir_(15768).png,train
rffnet_train_rgb_15802,15802,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(15802).png,train
rffnet_train_ir_15802,15802,ir,raw\rffnet\data\FLAME2\images\img_ir_(15802).png,train
rffnet_train_rgb_15887,15887,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(15887).png,train
rffnet_train_ir_15887,15887,ir,raw\rffnet\data\FLAME2\images\img_ir_(15887).png,train
rffnet_train_rgb_15984,15984,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(15984).png,train
rffnet_train_ir_15984,15984,ir,raw\rffnet\data\FLAME2\images\img_ir_(15984).png,train
rffnet_train_rgb_16091,16091,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16091).png,train
rffnet_train_ir_16091,16091,ir,raw\rffnet\data\FLAME2\images\img_ir_(16091).png,train
rffnet_train_rgb_16157,16157,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16157).png,train
rffnet_train_ir_16157,16157,ir,raw\rffnet\data\FLAME2\images\img_ir_(16157).png,train
rffnet_train_rgb_16206,16206,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16206).png,train
rffnet_train_ir_16206,16206,ir,raw\rffnet\data\FLAME2\images\img_ir_(16206).png,train
rffnet_train_rgb_16233,16233,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16233).png,train
rffnet_train_ir_16233,16233,ir,raw\rffnet\data\FLAME2\images\img_ir_(16233).png,train
rffnet_train_rgb_16271,16271,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16271).png,train
rffnet_train_ir_16271,16271,ir,raw\rffnet\data\FLAME2\images\img_ir_(16271).png,train
rffnet_train_rgb_16273,16273,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16273).png,train
rffnet_train_ir_16273,16273,ir,raw\rffnet\data\FLAME2\images\img_ir_(16273).png,train
rffnet_train_rgb_16275,16275,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16275).png,train
rffnet_train_ir_16275,16275,ir,raw\rffnet\data\FLAME2\images\img_ir_(16275).png,train
rffnet_train_rgb_16379,16379,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16379).png,train
rffnet_train_ir_16379,16379,ir,raw\rffnet\data\FLAME2\images\img_ir_(16379).png,train
rffnet_train_rgb_16605,16605,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16605).png,train
rffnet_train_ir_16605,16605,ir,raw\rffnet\data\FLAME2\images\img_ir_(16605).png,train
rffnet_train_rgb_16624,16624,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16624).png,train
rffnet_train_ir_16624,16624,ir,raw\rffnet\data\FLAME2\images\img_ir_(16624).png,train
rffnet_train_rgb_16659,16659,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16659).png,train
rffnet_train_ir_16659,16659,ir,raw\rffnet\data\FLAME2\images\img_ir_(16659).png,train
rffnet_train_rgb_16667,16667,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16667).png,train
rffnet_train_ir_16667,16667,ir,raw\rffnet\data\FLAME2\images\img_ir_(16667).png,train
rffnet_train_rgb_16697,16697,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16697).png,train
rffnet_train_ir_16697,16697,ir,raw\rffnet\data\FLAME2\images\img_ir_(16697).png,train
rffnet_train_rgb_16720,16720,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16720).png,train
rffnet_train_ir_16720,16720,ir,raw\rffnet\data\FLAME2\images\img_ir_(16720).png,train
rffnet_train_rgb_16931,16931,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(16931).png,train
rffnet_train_ir_16931,16931,ir,raw\rffnet\data\FLAME2\images\img_ir_(16931).png,train
rffnet_train_rgb_17113,17113,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(17113).png,train
rffnet_train_ir_17113,17113,ir,raw\rffnet\data\FLAME2\images\img_ir_(17113).png,train
rffnet_train_rgb_17237,17237,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(17237).png,train
rffnet_train_ir_17237,17237,ir,raw\rffnet\data\FLAME2\images\img_ir_(17237).png,train
rffnet_train_rgb_17309,17309,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(17309).png,train
rffnet_train_ir_17309,17309,ir,raw\rffnet\data\FLAME2\images\img_ir_(17309).png,train
rffnet_train_rgb_17325,17325,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(17325).png,train
rffnet_train_ir_17325,17325,ir,raw\rffnet\data\FLAME2\images\img_ir_(17325).png,train
rffnet_train_rgb_17330,17330,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(17330).png,train
rffnet_train_ir_17330,17330,ir,raw\rffnet\data\FLAME2\images\img_ir_(17330).png,train
rffnet_train_rgb_17372,17372,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(17372).png,train
rffnet_train_ir_17372,17372,ir,raw\rffnet\data\FLAME2\images\img_ir_(17372).png,train
rffnet_train_rgb_17375,17375,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(17375).png,train
rffnet_train_ir_17375,17375,ir,raw\rffnet\data\FLAME2\images\img_ir_(17375).png,train
rffnet_train_rgb_17389,17389,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(17389).png,train
rffnet_train_ir_17389,17389,ir,raw\rffnet\data\FLAME2\images\img_ir_(17389).png,train
rffnet_train_rgb_17459,17459,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(17459).png,train
rffnet_train_ir_17459,17459,ir,raw\rffnet\data\FLAME2\images\img_ir_(17459).png,train
rffnet_train_rgb_17637,17637,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(17637).png,train
rffnet_train_ir_17637,17637,ir,raw\rffnet\data\FLAME2\images\img_ir_(17637).png,train
rffnet_train_rgb_17725,17725,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(17725).png,train
rffnet_train_ir_17725,17725,ir,raw\rffnet\data\FLAME2\images\img_ir_(17725).png,train
rffnet_train_rgb_17766,17766,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(17766).png,train
rffnet_train_ir_17766,17766,ir,raw\rffnet\data\FLAME2\images\img_ir_(17766).png,train
rffnet_train_rgb_17792,17792,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(17792).png,train
rffnet_train_ir_17792,17792,ir,raw\rffnet\data\FLAME2\images\img_ir_(17792).png,train
rffnet_train_rgb_18036,18036,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(18036).png,train
rffnet_train_ir_18036,18036,ir,raw\rffnet\data\FLAME2\images\img_ir_(18036).png,train
rffnet_train_rgb_18041,18041,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(18041).png,train
rffnet_train_ir_18041,18041,ir,raw\rffnet\data\FLAME2\images\img_ir_(18041).png,train
rffnet_train_rgb_18044,18044,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(18044).png,train
rffnet_train_ir_18044,18044,ir,raw\rffnet\data\FLAME2\images\img_ir_(18044).png,train
rffnet_train_rgb_18052,18052,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(18052).png,train
rffnet_train_ir_18052,18052,ir,raw\rffnet\data\FLAME2\images\img_ir_(18052).png,train
rffnet_train_rgb_18264,18264,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(18264).png,train
rffnet_train_ir_18264,18264,ir,raw\rffnet\data\FLAME2\images\img_ir_(18264).png,train
rffnet_train_rgb_18282,18282,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(18282).png,train
rffnet_train_ir_18282,18282,ir,raw\rffnet\data\FLAME2\images\img_ir_(18282).png,train
rffnet_train_rgb_20504,20504,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(20504).png,train
rffnet_train_ir_20504,20504,ir,raw\rffnet\data\FLAME2\images\img_ir_(20504).png,train
rffnet_train_rgb_20523,20523,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(20523).png,train
rffnet_train_ir_20523,20523,ir,raw\rffnet\data\FLAME2\images\img_ir_(20523).png,train
rffnet_train_rgb_20534,20534,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(20534).png,train
rffnet_train_ir_20534,20534,ir,raw\rffnet\data\FLAME2\images\img_ir_(20534).png,train
rffnet_train_rgb_20578,20578,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(20578).png,train
rffnet_train_ir_20578,20578,ir,raw\rffnet\data\FLAME2\images\img_ir_(20578).png,train
rffnet_train_rgb_20592,20592,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(20592).png,train
rffnet_train_ir_20592,20592,ir,raw\rffnet\data\FLAME2\images\img_ir_(20592).png,train
rffnet_train_rgb_20627,20627,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(20627).png,train
rffnet_train_ir_20627,20627,ir,raw\rffnet\data\FLAME2\images\img_ir_(20627).png,train
rffnet_train_rgb_20648,20648,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(20648).png,train
rffnet_train_ir_20648,20648,ir,raw\rffnet\data\FLAME2\images\img_ir_(20648).png,train
rffnet_train_rgb_21058,21058,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21058).png,train
rffnet_train_ir_21058,21058,ir,raw\rffnet\data\FLAME2\images\img_ir_(21058).png,train
rffnet_train_rgb_21153,21153,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21153).png,train
rffnet_train_ir_21153,21153,ir,raw\rffnet\data\FLAME2\images\img_ir_(21153).png,train
rffnet_train_rgb_21166,21166,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21166).png,train
rffnet_train_ir_21166,21166,ir,raw\rffnet\data\FLAME2\images\img_ir_(21166).png,train
rffnet_train_rgb_21170,21170,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21170).png,train
rffnet_train_ir_21170,21170,ir,raw\rffnet\data\FLAME2\images\img_ir_(21170).png,train
rffnet_train_rgb_21203,21203,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21203).png,train
rffnet_train_ir_21203,21203,ir,raw\rffnet\data\FLAME2\images\img_ir_(21203).png,train
rffnet_train_rgb_21249,21249,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21249).png,train
rffnet_train_ir_21249,21249,ir,raw\rffnet\data\FLAME2\images\img_ir_(21249).png,train
rffnet_train_rgb_21256,21256,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21256).png,train
rffnet_train_ir_21256,21256,ir,raw\rffnet\data\FLAME2\images\img_ir_(21256).png,train
rffnet_train_rgb_21397,21397,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21397).png,train
rffnet_train_ir_21397,21397,ir,raw\rffnet\data\FLAME2\images\img_ir_(21397).png,train
rffnet_train_rgb_21456,21456,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21456).png,train
rffnet_train_ir_21456,21456,ir,raw\rffnet\data\FLAME2\images\img_ir_(21456).png,train
rffnet_train_rgb_21498,21498,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21498).png,train
rffnet_train_ir_21498,21498,ir,raw\rffnet\data\FLAME2\images\img_ir_(21498).png,train
rffnet_train_rgb_21589,21589,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21589).png,train
rffnet_train_ir_21589,21589,ir,raw\rffnet\data\FLAME2\images\img_ir_(21589).png,train
rffnet_train_rgb_21645,21645,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21645).png,train
rffnet_train_ir_21645,21645,ir,raw\rffnet\data\FLAME2\images\img_ir_(21645).png,train
rffnet_train_rgb_21656,21656,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21656).png,train
rffnet_train_ir_21656,21656,ir,raw\rffnet\data\FLAME2\images\img_ir_(21656).png,train
rffnet_train_rgb_21679,21679,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21679).png,train
rffnet_train_ir_21679,21679,ir,raw\rffnet\data\FLAME2\images\img_ir_(21679).png,train
rffnet_train_rgb_21709,21709,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(21709).png,train
rffnet_train_ir_21709,21709,ir,raw\rffnet\data\FLAME2\images\img_ir_(21709).png,train
rffnet_train_rgb_22041,22041,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22041).png,train
rffnet_train_ir_22041,22041,ir,raw\rffnet\data\FLAME2\images\img_ir_(22041).png,train
rffnet_train_rgb_22069,22069,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22069).png,train
rffnet_train_ir_22069,22069,ir,raw\rffnet\data\FLAME2\images\img_ir_(22069).png,train
rffnet_train_rgb_22090,22090,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22090).png,train
rffnet_train_ir_22090,22090,ir,raw\rffnet\data\FLAME2\images\img_ir_(22090).png,train
rffnet_train_rgb_22114,22114,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22114).png,train
rffnet_train_ir_22114,22114,ir,raw\rffnet\data\FLAME2\images\img_ir_(22114).png,train
rffnet_train_rgb_22121,22121,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22121).png,train
rffnet_train_ir_22121,22121,ir,raw\rffnet\data\FLAME2\images\img_ir_(22121).png,train
rffnet_train_rgb_22138,22138,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22138).png,train
rffnet_train_ir_22138,22138,ir,raw\rffnet\data\FLAME2\images\img_ir_(22138).png,train
rffnet_train_rgb_22150,22150,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22150).png,train
rffnet_train_ir_22150,22150,ir,raw\rffnet\data\FLAME2\images\img_ir_(22150).png,train
rffnet_train_rgb_22155,22155,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22155).png,train
rffnet_train_ir_22155,22155,ir,raw\rffnet\data\FLAME2\images\img_ir_(22155).png,train
rffnet_train_rgb_22217,22217,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22217).png,train
rffnet_train_ir_22217,22217,ir,raw\rffnet\data\FLAME2\images\img_ir_(22217).png,train
rffnet_train_rgb_22284,22284,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22284).png,train
rffnet_train_ir_22284,22284,ir,raw\rffnet\data\FLAME2\images\img_ir_(22284).png,train
rffnet_train_rgb_22306,22306,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22306).png,train
rffnet_train_ir_22306,22306,ir,raw\rffnet\data\FLAME2\images\img_ir_(22306).png,train
rffnet_train_rgb_22322,22322,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22322).png,train
rffnet_train_ir_22322,22322,ir,raw\rffnet\data\FLAME2\images\img_ir_(22322).png,train
rffnet_train_rgb_22331,22331,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22331).png,train
rffnet_train_ir_22331,22331,ir,raw\rffnet\data\FLAME2\images\img_ir_(22331).png,train
rffnet_train_rgb_22413,22413,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22413).png,train
rffnet_train_ir_22413,22413,ir,raw\rffnet\data\FLAME2\images\img_ir_(22413).png,train
rffnet_train_rgb_22491,22491,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22491).png,train
rffnet_train_ir_22491,22491,ir,raw\rffnet\data\FLAME2\images\img_ir_(22491).png,train
rffnet_train_rgb_22519,22519,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22519).png,train
rffnet_train_ir_22519,22519,ir,raw\rffnet\data\FLAME2\images\img_ir_(22519).png,train
rffnet_train_rgb_22661,22661,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22661).png,train
rffnet_train_ir_22661,22661,ir,raw\rffnet\data\FLAME2\images\img_ir_(22661).png,train
rffnet_train_rgb_22705,22705,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22705).png,train
rffnet_train_ir_22705,22705,ir,raw\rffnet\data\FLAME2\images\img_ir_(22705).png,train
rffnet_train_rgb_22714,22714,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22714).png,train
rffnet_train_ir_22714,22714,ir,raw\rffnet\data\FLAME2\images\img_ir_(22714).png,train
rffnet_train_rgb_22775,22775,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22775).png,train
rffnet_train_ir_22775,22775,ir,raw\rffnet\data\FLAME2\images\img_ir_(22775).png,train
rffnet_train_rgb_22776,22776,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22776).png,train
rffnet_train_ir_22776,22776,ir,raw\rffnet\data\FLAME2\images\img_ir_(22776).png,train
rffnet_train_rgb_22860,22860,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22860).png,train
rffnet_train_ir_22860,22860,ir,raw\rffnet\data\FLAME2\images\img_ir_(22860).png,train
rffnet_train_rgb_22870,22870,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22870).png,train
rffnet_train_ir_22870,22870,ir,raw\rffnet\data\FLAME2\images\img_ir_(22870).png,train
rffnet_train_rgb_22965,22965,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(22965).png,train
rffnet_train_ir_22965,22965,ir,raw\rffnet\data\FLAME2\images\img_ir_(22965).png,train
rffnet_train_rgb_23005,23005,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23005).png,train
rffnet_train_ir_23005,23005,ir,raw\rffnet\data\FLAME2\images\img_ir_(23005).png,train
rffnet_train_rgb_23056,23056,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23056).png,train
rffnet_train_ir_23056,23056,ir,raw\rffnet\data\FLAME2\images\img_ir_(23056).png,train
rffnet_train_rgb_23068,23068,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23068).png,train
rffnet_train_ir_23068,23068,ir,raw\rffnet\data\FLAME2\images\img_ir_(23068).png,train
rffnet_train_rgb_23104,23104,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23104).png,train
rffnet_train_ir_23104,23104,ir,raw\rffnet\data\FLAME2\images\img_ir_(23104).png,train
rffnet_train_rgb_23162,23162,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23162).png,train
rffnet_train_ir_23162,23162,ir,raw\rffnet\data\FLAME2\images\img_ir_(23162).png,train
rffnet_train_rgb_23183,23183,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23183).png,train
rffnet_train_ir_23183,23183,ir,raw\rffnet\data\FLAME2\images\img_ir_(23183).png,train
rffnet_train_rgb_23236,23236,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23236).png,train
rffnet_train_ir_23236,23236,ir,raw\rffnet\data\FLAME2\images\img_ir_(23236).png,train
rffnet_train_rgb_23392,23392,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23392).png,train
rffnet_train_ir_23392,23392,ir,raw\rffnet\data\FLAME2\images\img_ir_(23392).png,train
rffnet_train_rgb_23738,23738,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23738).png,train
rffnet_train_ir_23738,23738,ir,raw\rffnet\data\FLAME2\images\img_ir_(23738).png,train
rffnet_train_rgb_23749,23749,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23749).png,train
rffnet_train_ir_23749,23749,ir,raw\rffnet\data\FLAME2\images\img_ir_(23749).png,train
rffnet_train_rgb_23826,23826,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23826).png,train
rffnet_train_ir_23826,23826,ir,raw\rffnet\data\FLAME2\images\img_ir_(23826).png,train
rffnet_train_rgb_23880,23880,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23880).png,train
rffnet_train_ir_23880,23880,ir,raw\rffnet\data\FLAME2\images\img_ir_(23880).png,train
rffnet_train_rgb_23935,23935,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23935).png,train
rffnet_train_ir_23935,23935,ir,raw\rffnet\data\FLAME2\images\img_ir_(23935).png,train
rffnet_train_rgb_23975,23975,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(23975).png,train
rffnet_train_ir_23975,23975,ir,raw\rffnet\data\FLAME2\images\img_ir_(23975).png,train
rffnet_train_rgb_25352,25352,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(25352).png,train
rffnet_train_ir_25352,25352,ir,raw\rffnet\data\FLAME2\images\img_ir_(25352).png,train
rffnet_train_rgb_25364,25364,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(25364).png,train
rffnet_train_ir_25364,25364,ir,raw\rffnet\data\FLAME2\images\img_ir_(25364).png,train
rffnet_train_rgb_25369,25369,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(25369).png,train
rffnet_train_ir_25369,25369,ir,raw\rffnet\data\FLAME2\images\img_ir_(25369).png,train
rffnet_train_rgb_25371,25371,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(25371).png,train
rffnet_train_ir_25371,25371,ir,raw\rffnet\data\FLAME2\images\img_ir_(25371).png,train
rffnet_train_rgb_25618,25618,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(25618).png,train
rffnet_train_ir_25618,25618,ir,raw\rffnet\data\FLAME2\images\img_ir_(25618).png,train
rffnet_train_rgb_25630,25630,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(25630).png,train
rffnet_train_ir_25630,25630,ir,raw\rffnet\data\FLAME2\images\img_ir_(25630).png,train
rffnet_train_rgb_25711,25711,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(25711).png,train
rffnet_train_ir_25711,25711,ir,raw\rffnet\data\FLAME2\images\img_ir_(25711).png,train
rffnet_train_rgb_25731,25731,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(25731).png,train
rffnet_train_ir_25731,25731,ir,raw\rffnet\data\FLAME2\images\img_ir_(25731).png,train
rffnet_train_rgb_25817,25817,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(25817).png,train
rffnet_train_ir_25817,25817,ir,raw\rffnet\data\FLAME2\images\img_ir_(25817).png,train
rffnet_train_rgb_26015,26015,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(26015).png,train
rffnet_train_ir_26015,26015,ir,raw\rffnet\data\FLAME2\images\img_ir_(26015).png,train
rffnet_train_rgb_26032,26032,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(26032).png,train
rffnet_train_ir_26032,26032,ir,raw\rffnet\data\FLAME2\images\img_ir_(26032).png,train
rffnet_train_rgb_26042,26042,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(26042).png,train
rffnet_train_ir_26042,26042,ir,raw\rffnet\data\FLAME2\images\img_ir_(26042).png,train
rffnet_train_rgb_26076,26076,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(26076).png,train
rffnet_train_ir_26076,26076,ir,raw\rffnet\data\FLAME2\images\img_ir_(26076).png,train
rffnet_train_rgb_26114,26114,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(26114).png,train
rffnet_train_ir_26114,26114,ir,raw\rffnet\data\FLAME2\images\img_ir_(26114).png,train
rffnet_train_rgb_26141,26141,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(26141).png,train
rffnet_train_ir_26141,26141,ir,raw\rffnet\data\FLAME2\images\img_ir_(26141).png,train
rffnet_train_rgb_26180,26180,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(26180).png,train
rffnet_train_ir_26180,26180,ir,raw\rffnet\data\FLAME2\images\img_ir_(26180).png,train
